date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:38:20	30053/30053	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:35%20GMT	https://api.jquery.com/element-selector/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/element-selector/index.html	(from https://api.jquery.com/)
23:38:20	30902/30902	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:35%20GMT	https://api.jquery.com/empty-selector/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/empty-selector/index.html	(from https://api.jquery.com/)
23:38:20	29154/29154	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:35%20GMT	https://api.jquery.com/enabled-selector/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/enabled-selector/index.html	(from https://api.jquery.com/)
23:38:20	49984/49984	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:37%20GMT	https://api.jquery.com/end/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/end/index.html	(from https://api.jquery.com/)
23:38:20	28020/28020	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:37%20GMT	https://api.jquery.com/category/traversing/filtering/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/category/traversing/filtering/index.html	(from https://api.jquery.com/)
23:38:20	87531/87531	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:37%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/44	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/44.json	(from https://api.jquery.com/animate/)
23:38:21	2141/2141	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:37%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fanimate%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embede238.json	(from https://api.jquery.com/animate/)
23:38:21	36102/36102	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:37%20GMT	https://api.jquery.com/eq/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/eq/index.html	(from https://api.jquery.com/)
23:38:21	2298/2298	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:38:37%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fanimate%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embede2cd	(from https://api.jquery.com/animate/)
23:38:21	14492/14492	---M--	200	added ('OK')	image/jpeg	etag:%2264e8e372-389c%22	https://api.jquery.com/resources/animate-1.jpg	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/resources/animate-1.jpg	(from https://api.jquery.com/animate/)
23:38:21	29543/29543	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:38%20GMT	https://api.jquery.com/category/deprecated/deprecated-3.4/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/category/deprecated/deprecated-3.4/index.html	(from https://api.jquery.com/)
23:38:21	11586/11586	---M--	200	added ('OK')	image/jpeg	etag:%2264e8e372-2d42%22	https://api.jquery.com/resources/animate-2.jpg	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/resources/animate-2.jpg	(from https://api.jquery.com/animate/)
23:38:22	47840/47840	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:39%20GMT	https://api.jquery.com/eq-selector/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/eq-selector/index.html	(from https://api.jquery.com/)
23:38:22	839/839	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:39%20GMT	https://api.jquery.com/wp-json/wp/v2/categories/65	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/categories/65.json	(from https://api.jquery.com/category/selectors/basic-filter-selectors/)
23:38:22	1339/1339	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:39%20GMT	https://api.jquery.com/wp-json/wp/v2/categories/70	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/categories/70.json	(from https://api.jquery.com/category/selectors/jquery-selector-extensions/)
23:38:23	31026/31026	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:40%20GMT	https://api.jquery.com/error/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/error/index.html	(from https://api.jquery.com/)
23:38:23	26166/26166	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:40%20GMT	https://api.jquery.com/category/events/browser-events/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/category/events/browser-events/index.html	(from https://api.jquery.com/)
23:38:23	26123/26123	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:40%20GMT	https://api.jquery.com/error-shorthand/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/error-shorthand/index.html	(from https://api.jquery.com/)
23:38:23	32365/32365	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:40%20GMT	https://api.jquery.com/even/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/even/index.html	(from https://api.jquery.com/)
23:38:23	31890/31890	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:41%20GMT	https://api.jquery.com/even-selector/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/even-selector/index.html	(from https://api.jquery.com/)
23:38:23	13297/13297	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:41%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/46	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/46.json	(from https://api.jquery.com/animated-selector/)
23:38:23	2185/2185	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:42%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fanimated-selector%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedbdf3.json	(from https://api.jquery.com/animated-selector/)
23:38:24	2342/2342	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:38:42%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fanimated-selector%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed4445	(from https://api.jquery.com/animated-selector/)
23:38:24	37157/37157	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:42%20GMT	https://api.jquery.com/category/events/event-object/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/category/events/event-object/index.html	(from https://api.jquery.com/)
23:38:24	31041/31041	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:43%20GMT	https://api.jquery.com/event.data/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.data/index.html	(from https://api.jquery.com/)
23:38:24	24965/24965	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:43%20GMT	https://api.jquery.com/event.currentTarget/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.currentTarget/index.html	(from https://api.jquery.com/)
23:38:24	25407/25407	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:43%20GMT	https://api.jquery.com/event.delegateTarget/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.delegateTarget/index.html	(from https://api.jquery.com/)
23:38:24	918/918	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:43%20GMT	https://api.jquery.com/wp-json/wp/v2/categories/46	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/categories/46.json	(from https://api.jquery.com/category/manipulation/dom-insertion-inside/)
23:38:25	34635/34635	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:44%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/48	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/48.json	(from https://api.jquery.com/append/)
23:38:25	30848/30848	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:44%20GMT	https://api.jquery.com/event.isImmediatePropagationStopped/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.isImmediatePropagationStopped/index.html	(from https://api.jquery.com/)
23:38:25	25177/25177	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:44%20GMT	https://api.jquery.com/event.isDefaultPrevented/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.isDefaultPrevented/index.html	(from https://api.jquery.com/)
23:38:25	30737/30737	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:44%20GMT	https://api.jquery.com/event.isPropagationStopped/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.isPropagationStopped/index.html	(from https://api.jquery.com/)
23:38:25	2136/2136	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:45%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fappend%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedb1a3.json	(from https://api.jquery.com/append/)
23:38:25	2293/2293	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:38:45%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fappend%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed3c7e	(from https://api.jquery.com/append/)
23:38:26	30314/30314	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:46%20GMT	https://api.jquery.com/event.metaKey/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.metaKey/index.html	(from https://api.jquery.com/)
23:38:26	19732/19732	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:46%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/50	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/50.json	(from https://api.jquery.com/appendTo/)
23:38:26	28871/28871	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:46%20GMT	https://api.jquery.com/event.namespace/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.namespace/index.html	(from https://api.jquery.com/)
23:38:26	2146/2146	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:46%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FappendTo%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed9ab6.json	(from https://api.jquery.com/appendTo/)
23:38:26	2303/2303	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:38:47%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FappendTo%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed5c35	(from https://api.jquery.com/appendTo/)
23:38:27	29337/29337	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:47%20GMT	https://api.jquery.com/event.pageX/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.pageX/index.html	(from https://api.jquery.com/)
23:38:27	891/891	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:48%20GMT	https://api.jquery.com/wp-json/wp/v2/categories/50	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/categories/50.json	(from https://api.jquery.com/category/manipulation/general-attributes/)
23:38:27	57224/57224	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:48%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/52	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/52.json	(from https://api.jquery.com/attr/)
23:38:27	29365/29365	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:48%20GMT	https://api.jquery.com/event.preventDefault/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.preventDefault/index.html	(from https://api.jquery.com/)
23:38:27	29336/29336	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:48%20GMT	https://api.jquery.com/event.pageY/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.pageY/index.html	(from https://api.jquery.com/)
23:38:27	24752/24752	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:49%20GMT	https://api.jquery.com/event.relatedTarget/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.relatedTarget/index.html	(from https://api.jquery.com/)
23:38:27	2126/2126	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:49%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattr%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedd90b.json	(from https://api.jquery.com/attr/)
23:38:28	2283/2283	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:38:49%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattr%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedfa4b	(from https://api.jquery.com/attr/)
23:38:28	2621/2621	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:50%20GMT	https://api.jquery.com/wp-json/wp/v2/categories/63	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/categories/63.json	(from https://api.jquery.com/category/selectors/attribute-selectors/)
23:38:29	28874/28874	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:50%20GMT	https://api.jquery.com/event.result/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.result/index.html	(from https://api.jquery.com/)
23:38:29	33688/33688	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:50%20GMT	https://api.jquery.com/event.stopImmediatePropagation/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.stopImmediatePropagation/index.html	(from https://api.jquery.com/)
23:38:29	26101/26101	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:50%20GMT	https://api.jquery.com/event.stopPropagation/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.stopPropagation/index.html	(from https://api.jquery.com/)
23:38:29	38459/38459	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:51%20GMT	https://api.jquery.com/event.target/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.target/index.html	(from https://api.jquery.com/)
23:38:29	31237/31237	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:52%20GMT	https://api.jquery.com/event.timeStamp/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.timeStamp/index.html	(from https://api.jquery.com/)
23:38:29	9890/9890	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:52%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/54	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/54.json	(from https://api.jquery.com/attribute-contains-prefix-selector/)
23:38:29	2351/2351	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:52%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-contains-prefix-selector%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embede58e.json	(from https://api.jquery.com/attribute-contains-prefix-selector/)
23:38:29	24426/24426	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:53%20GMT	https://api.jquery.com/event.type/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.type/index.html	(from https://api.jquery.com/)
23:38:29	2514/2514	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:38:53%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-contains-prefix-selector%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed302d	(from https://api.jquery.com/attribute-contains-prefix-selector/)
23:38:30	33635/33635	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:53%20GMT	https://api.jquery.com/event.which/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/event.which/index.html	(from https://api.jquery.com/)
23:38:30	8748/8748	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:53%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/56	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/56.json	(from https://api.jquery.com/attribute-contains-selector/)
23:38:30	2316/2316	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:54%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-contains-selector%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed65c9.json	(from https://api.jquery.com/attribute-contains-selector/)
23:38:30	24219/24219	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:54%20GMT	https://api.jquery.com/category/effects/fading/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/category/effects/fading/index.html	(from https://api.jquery.com/)
23:38:30	2479/2479	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:38:54%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-contains-selector%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedb636	(from https://api.jquery.com/attribute-contains-selector/)
23:38:31	54874/54874	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:55%20GMT	https://api.jquery.com/fadeIn/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/fadeIn/index.html	(from https://api.jquery.com/)
23:38:31	8719/8719	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:55%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/58	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/58.json	(from https://api.jquery.com/attribute-contains-word-selector/)
23:38:31	2341/2341	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:56%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-contains-word-selector%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedd696.json	(from https://api.jquery.com/attribute-contains-word-selector/)
23:38:31	62192/62192	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:56%20GMT	https://api.jquery.com/fadeOut/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/fadeOut/index.html	(from https://api.jquery.com/)
23:38:31	2504/2504	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:38:56%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-contains-word-selector%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed868e	(from https://api.jquery.com/attribute-contains-word-selector/)
23:38:31	58513/58513	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:57%20GMT	https://api.jquery.com/fadeTo/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/fadeTo/index.html	(from https://api.jquery.com/)
23:38:32	8127/8127	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:57%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/60	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/60.json	(from https://api.jquery.com/attribute-ends-with-selector/)
23:38:32	2321/2321	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:57%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-ends-with-selector%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedcfef.json	(from https://api.jquery.com/attribute-ends-with-selector/)
23:38:32	38968/38968	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:57%20GMT	https://api.jquery.com/fadeToggle/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/fadeToggle/index.html	(from https://api.jquery.com/)
23:38:32	2484/2484	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:38:58%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-ends-with-selector%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed0c7f	(from https://api.jquery.com/attribute-ends-with-selector/)
23:38:32	34938/34938	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:58%20GMT	https://api.jquery.com/file-selector/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/file-selector/index.html	(from https://api.jquery.com/)
23:38:32	12076/12076	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:58%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/62	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/62.json	(from https://api.jquery.com/attribute-equals-selector/)
23:38:33	2303/2303	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:38:59%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-equals-selector%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed08cc.json	(from https://api.jquery.com/attribute-equals-selector/)
23:38:33	52898/52898	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:59%20GMT	https://api.jquery.com/filter/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/filter/index.html	(from https://api.jquery.com/)
23:38:33	53395/53395	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:38:59%20GMT	https://api.jquery.com/find/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/find/index.html	(from https://api.jquery.com/)
23:38:33	2466/2466	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:39:00%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-equals-selector%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embede718	(from https://api.jquery.com/attribute-equals-selector/)
23:38:33	47013/47013	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:39:00%20GMT	https://api.jquery.com/finish/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/finish/index.html	(from https://api.jquery.com/)
23:38:34	11469/11469	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:39:01%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/64	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/64.json	(from https://api.jquery.com/attribute-not-equal-selector/)
23:38:34	32309/32309	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:39:01%20GMT	https://api.jquery.com/first/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/first/index.html	(from https://api.jquery.com/)
23:38:34	2321/2321	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:39:01%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-not-equal-selector%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedc68d.json	(from https://api.jquery.com/attribute-not-equal-selector/)
23:38:34	2484/2484	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:39:02%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-not-equal-selector%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed2e0e	(from https://api.jquery.com/attribute-not-equal-selector/)
23:38:34	27794/27794	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:39:02%20GMT	https://api.jquery.com/category/selectors/child-filter-selectors/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/category/selectors/child-filter-selectors/index.html	(from https://api.jquery.com/)
23:38:34	32403/32403	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:39:03%20GMT	https://api.jquery.com/first-child-selector/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/first-child-selector/index.html	(from https://api.jquery.com/)
23:38:35	8402/8402	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:39:03%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/66	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/66.json	(from https://api.jquery.com/attribute-starts-with-selector/)
23:38:37	2331/2331	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:39:03%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2Fattribute-starts-with-selector%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed4d99.json	(from https://api.jquery.com/attribute-starts-with-selector/)
